iter	Logloss
414	0.03539833309
415	0.03529341661
416	0.03519401863
417	0.03511672442
418	0.03498955658
419	0.03490848515
420	0.03480807782
421	0.03473604939
422	0.03461754449
423	0.03446049869
424	0.03437370344
425	0.0342178541
426	0.03410091728
427	0.03401502844
428	0.03389237144
429	0.03381794149
430	0.0337147319
431	0.03354881514
432	0.03345508604
433	0.03332397048
434	0.03322234084
435	0.03310494093
436	0.03296198743
437	0.03283158477
438	0.03273945192
439	0.03262797999
440	0.03251696583
441	0.03242435952
442	0.03233384114
443	0.0322690453
444	0.03219731389
445	0.03207088139
446	0.03194688989
447	0.03181717772
448	0.03172304691
449	0.03163555041
450	0.03155724726
451	0.03144973351
452	0.0313457093
453	0.03123275661
454	0.03117098997
455	0.03107971786
456	0.03096600649
457	0.03085488797
458	0.03072288497
459	0.03063108095
460	0.03054611894
461	0.03043759288
462	0.03036332176
463	0.03028287748
464	0.03019972662
465	0.0301331235
466	0.03002352634
467	0.02993047535
468	0.0298361284
469	0.02976743653
470	0.02967887205
471	0.02956749821
472	0.02952387628
473	0.02943338906
474	0.02935372042
475	0.02924444155
476	0.02916808046
477	0.02910561864
478	0.02902460782
479	0.0289668337
480	0.02887735626
481	0.02880257989
482	0.02871610953
483	0.02864791751
484	0.02856342237
485	0.02843710483
486	0.02834932276
487	0.02826928632
488	0.0282123127
489	0.02815685513
490	0.0280224429
491	0.02796621054
492	0.02786593818
493	0.02777623277
494	0.02768175021
495	0.02763014791
496	0.02754308541
497	0.02745811463
498	0.02737756683
499	0.02732396055
500	0.02723899987
501	0.02718025227
502	0.02709932651
503	0.02700032227
504	0.02696041511
505	0.02689983423
506	0.02683632757
507	0.02674111003
508	0.02667313831
509	0.02661795491
510	0.02655031426
511	0.02649682847
512	0.02643389572
513	0.02636905707
514	0.0262745857
515	0.02617118293
516	0.02609194059
517	0.02605312956
518	0.02598689022
519	0.0259152642
520	0.02587364878
521	0.02581914466
522	0.0257358865
523	0.02568638805
524	0.02561235125
525	0.02552195711
526	0.02545715596
527	0.02535729938
528	0.02530275491
529	0.02522126505
530	0.02515435002
531	0.0250876252
532	0.02503840272
533	0.02498981348
534	0.02493076048
535	0.02488079679
536	0.02482259701
537	0.02475793738
538	0.02469118596
539	0.02463794606
540	0.0245858704
541	0.02453208014
542	0.02445985175
543	0.02441049538
544	0.02431298648
545	0.02423505047
546	0.02418294118
547	0.02413631521
548	0.02407591656
549	0.02399899232
550	0.02391137871
551	0.02387408062
552	0.02382367143
553	0.02374798036
554	0.02368555364
555	0.02364831474
556	0.02357469355
557	0.02353316516
558	0.02347550048
559	0.02341179687
560	0.02333921498
561	0.02326950668
562	0.02321727315
563	0.02315430419
564	0.02310618427
565	0.02305938702
566	0.02302275937
567	0.02296147282
568	0.02290279612
569	0.02283622344
570	0.0227934167
571	0.02271855719
572	0.02264948381
573	0.02259691099
574	0.02253979181
575	0.02249713924
576	0.02246043792
577	0.0224159399
578	0.02233690802
579	0.02227410362
580	0.02218698572
581	0.02215950082
582	0.02213890904
583	0.02210284626
584	0.02204779448
585	0.02199883258
586	0.02195317874
587	0.02191398664
588	0.02186436685
589	0.0217984694
590	0.02172745527
591	0.02166682713
592	0.02162170524
593	0.02159831647
594	0.02156301459
595	0.02150755132
596	0.02146135897
597	0.0214001283
598	0.02134758557
599	0.02129656809
600	0.02126628579
601	0.02122299751
602	0.02117605234
603	0.02112145928
604	0.02107598497
605	0.02102490088
606	0.0209766154
607	0.02090566553
608	0.02086094386
609	0.0208192286
610	0.02076262916
611	0.02071175191
612	0.02065006705
613	0.02058762077
614	0.02051737726
615	0.0204717437
616	0.02042063718
617	0.02037713118
618	0.02035020619
619	0.02029330725
620	0.02021097581
621	0.02018825995
622	0.0201430935
623	0.02009889843
624	0.02003473242
625	0.02000277829
626	0.01996356814
627	0.01991059487
628	0.01985840343
629	0.01980617591
630	0.01972890274
631	0.01967792666
632	0.0196252196
633	0.01957299828
634	0.01953090976
635	0.01947452971
636	0.01944522452
637	0.01942547126
638	0.01938749791
639	0.01934734524
640	0.01932252132
641	0.01927254852
642	0.01923875964
643	0.01919577113
644	0.01912822453
645	0.01908434026
646	0.01903748168
647	0.01898224678
648	0.01893344509
649	0.01888783596
650	0.01884630643
651	0.01881928712
652	0.01876644798
653	0.01875529269
654	0.01869782641
655	0.01868101973
656	0.01863577878
657	0.01860895208
658	0.01856596701
659	0.01852336937
660	0.01847465205
661	0.01841909645
662	0.01837759329
663	0.01835291884
664	0.01831762502
665	0.01826991023
666	0.01823295358
667	0.01820987563
668	0.01815670454
669	0.01813293676
670	0.01808849051
671	0.01804948653
672	0.01801189128
673	0.0179878085
674	0.01794510432
675	0.01791557533
676	0.01785949182
677	0.01781290876
678	0.01776665633
679	0.01773723346
680	0.01769688858
681	0.01766594557
682	0.01764043599
683	0.01758281341
684	0.01756708001
685	0.01752712473
686	0.01748121019
687	0.0174628095
688	0.01743690031
689	0.0173879647
690	0.01733363539
691	0.01729039392
692	0.01727031449
693	0.01722207948
694	0.01717095556
695	0.0171347639
696	0.01710929574
697	0.01706202503
698	0.01701308104
699	0.01698077447
700	0.0169485827
701	0.01690724385
702	0.01687790434
703	0.01684879833
704	0.01682454747
705	0.01678509354
706	0.0167394545
707	0.01671472545
708	0.01668946002
709	0.01666754494
710	0.01663223785
711	0.01657886122
712	0.01655608356
713	0.01652213491
714	0.01648943456
715	0.01646633505
716	0.01644365179
717	0.01639615868
718	0.01636863842
719	0.01633889536
720	0.01630014985
721	0.01625832063
722	0.01621982979
723	0.01620255069
724	0.01616757894
725	0.01614282849
726	0.0161034926
727	0.01607116372
728	0.01603652867
729	0.01600486276
730	0.0159850438
731	0.01595959589
732	0.01593352286
733	0.01591406726
734	0.01585382932
735	0.01582955035
736	0.01580156533
737	0.01576496702
738	0.01572994483
739	0.01569625429
740	0.01564553233
741	0.01560118612
742	0.01556438349
743	0.01554211299
744	0.01550943962
745	0.01546917753
746	0.01545747241
747	0.01542221576
748	0.01539257453
749	0.0153544652
750	0.01532173237
751	0.01527670467
752	0.01523685157
753	0.0152054826
754	0.0151698914
755	0.01516183751
756	0.01511815463
757	0.01507575134
758	0.01504560428
759	0.01499872174
760	0.01497258869
761	0.01494658153
762	0.01490718148
763	0.01488032107
764	0.01484674344
765	0.01482155331
766	0.01479793988
767	0.01478177925
768	0.01475890508
769	0.01473095893
770	0.01468662232
771	0.01466030955
772	0.01462508961
773	0.01458294324
774	0.01454757209
775	0.01453048849
776	0.01450993407
777	0.01448949211
778	0.01448681608
779	0.01445399123
780	0.01442546533
781	0.01438485442
782	0.01435992937
783	0.01435349903
784	0.01433618912
785	0.01430874378
786	0.01427544232
787	0.01426118418
788	0.01423438799
789	0.01419819917
790	0.01417825079
791	0.0141425331
792	0.0141366392
793	0.01410145809
794	0.01406247798
795	0.01403197079
796	0.01399513191
797	0.01396683328
798	0.01393335487
799	0.01390365475
800	0.01387255198
801	0.01384363892
802	0.01381298483
803	0.0137870258
804	0.01377434243
805	0.0137406435
806	0.01371802984
807	0.01370188732
808	0.0136652313
809	0.01365137476
810	0.01361411923
811	0.01357544943
812	0.01354883021
813	0.0135258258
814	0.01350496651
815	0.01347169903
816	0.01344435565
817	0.01342580479
818	0.01339704744
819	0.01336825821
820	0.013360566
821	0.01334413612
822	0.01331523316
823	0.0132931106
824	0.0132666278
825	0.01324279927
826	0.01322151696
827	0.01318567192
828	0.01315405692
829	0.01313674002
830	0.01312005851
831	0.01309151753
832	0.01306688502
833	0.01303976295
834	0.01300557333
835	0.01298221595
836	0.01296910818
837	0.01295244421
838	0.01294120964
839	0.01293059665
840	0.01292053338
841	0.01288459557
842	0.01286491255
843	0.01284206452
844	0.01282241092
845	0.01281506001
846	0.01279581076
847	0.01276861138
848	0.01274095332
849	0.01271000872
850	0.01268670282
851	0.01266226545
852	0.01265077944
853	0.01263185293
854	0.01260293493
855	0.01258523563
856	0.01257076432
857	0.01256014087
858	0.01253652942
859	0.01253435472
860	0.01251533722
861	0.01249517901
862	0.01246475899
863	0.01244289736
864	0.01242284603
865	0.01240730406
866	0.01237405995
867	0.01234652363
868	0.01232157603
869	0.01229967088
870	0.01226678637
871	0.01225405463
872	0.01224694088
873	0.01224254192
874	0.01221744542
875	0.01220138567
876	0.01217811097
877	0.01216015452
878	0.01212290006
879	0.01210235225
880	0.0120755135
881	0.01204715164
882	0.01202479436
883	0.01200814868
884	0.01198528012
885	0.01196145948
886	0.01192115687
887	0.01187982448
888	0.01184955996
889	0.01183188293
890	0.01181609454
891	0.01180552543
892	0.01178486688
893	0.01177707688
894	0.01175452041
895	0.01173639754
896	0.01172048799
897	0.01170011003
898	0.01168355634
899	0.01166035581
900	0.01163366156
901	0.01161778405
902	0.01160806803
903	0.0115887605
904	0.01157503743
905	0.01154268623
906	0.0115154638
907	0.01148986735
908	0.01146126231
909	0.01143892913
910	0.01142065248
911	0.01139629796
912	0.01137803854
913	0.01134899438
914	0.01133033195
915	0.0113156588
916	0.0112869166
917	0.01127088265
918	0.01125492132
919	0.01123146965
920	0.01122541843
921	0.0112112492
922	0.01120729117
923	0.01118264514
924	0.01115248057
925	0.0111464657
926	0.01112035034
927	0.01110334755
928	0.0110797136
929	0.01105567248
930	0.01103704657
931	0.01101677515
932	0.01099451361
933	0.01098339302
934	0.01096744207
935	0.01096446308
936	0.01095141509
937	0.01092484994
938	0.01090997816
939	0.01088040306
940	0.01086220291
941	0.01083280947
942	0.01081614618
943	0.0108048087
944	0.01080098274
945	0.01079859323
946	0.01077043799
947	0.01075104851
948	0.01073175214
949	0.01071362434
950	0.01070167264
951	0.0106919723
952	0.0106875396
953	0.01066114283
954	0.01064416279
955	0.01061867422
956	0.01061737208
957	0.01060056494
958	0.01058161603
959	0.01057544404
960	0.01054766917
961	0.01052996271
962	0.01051268263
963	0.01050919543
964	0.01049991506
965	0.01049866621
966	0.01048073352
967	0.01046694792
968	0.01044946532
969	0.01044780566
970	0.01043336271
971	0.01040622495
972	0.01039031747
973	0.0103711409
974	0.01035374162
975	0.01035192269
976	0.01032599578
977	0.01031218209
978	0.01028115062
979	0.01025641201
980	0.01024688658
981	0.01024549604
982	0.01024425061
983	0.01022069555
984	0.01021938802
985	0.01019319658
986	0.01018937869
987	0.01016994838
988	0.01016776923
989	0.01015189311
990	0.01013591611
991	0.01012455952
992	0.01012287546
993	0.01010193781
994	0.01009271722
995	0.01008887769
996	0.01008216728
997	0.01006885543
998	0.0100479738
999	0.01004436949
